Date,Share Code,Issuer Name,Investor Name,Percentage
27-Feb-2026,NUSA,SINERGI MEGAH INTERNUSA TBK,PT WANTEG SEKURITAS,2.52
27-Feb-2026,NUSA,SINERGI MEGAH INTERNUSA TBK,RUSNI KOK,2.16
27-Feb-2026,NUSA,SINERGI MEGAH INTERNUSA TBK,PT SHINHAN SEKURITAS INDONESIA,1.85
27-Feb-2026,NUSA,SINERGI MEGAH INTERNUSA TBK,JONATHAN SUBROTO,1.68
27-Feb-2026,NUSA,SINERGI MEGAH INTERNUSA TBK,PT. VICTORIA MANAJEMEN INVESTASI,1.46
27-Feb-2026,NUSA,SINERGI MEGAH INTERNUSA TBK,JOCELYN JOSEPHINE,1.33
27-Feb-2026,NUSA,SINERGI MEGAH INTERNUSA TBK,PT YUANTA SEKURITAS INDONESIA,1.3
27-Feb-2026,NUSA,SINERGI MEGAH INTERNUSA TBK,ROGER MORRISON - IDD261285351363,1.04
27-Feb-2026,NZIA,NUSANTARA ALMAZIA TBK,PT ARTHA ERA PRIMAYASA,4.85
27-Feb-2026,NZIA,NUSANTARA ALMAZIA TBK,PT HARAPAN MAJU GLOBAL,4.1
27-Feb-2026,NZIA,NUSANTARA ALMAZIA TBK,PT SINAR PRIMA KOLABORASI,3.32
27-Feb-2026,NZIA,NUSANTARA ALMAZIA TBK,ARDHIANTO YUDHATAMA SETIANTO,1.87
27-Feb-2026,NZIA,NUSANTARA ALMAZIA TBK,ERNAWATI MUCHTAR,1.21
27-Feb-2026,OASA,MAHARAKSA BIRU ENERGI TBK,IR GAFUR SULISTYO UMAR MBA,35.25
27-Feb-2026,OASA,MAHARAKSA BIRU ENERGI TBK,AND INDONESIA KAPITAL PT.,5.24
27-Feb-2026,OASA,MAHARAKSA BIRU ENERGI TBK,MAHARAKSA BIRU INDONESIA PT,5
27-Feb-2026,OASA,MAHARAKSA BIRU ENERGI TBK,KALILA MUTIARA NUSANTARA PT,4.73
27-Feb-2026,OASA,MAHARAKSA BIRU ENERGI TBK,OCBC SECURITIES PRIVATE LIMITED,4.51
27-Feb-2026,OASA,MAHARAKSA BIRU ENERGI TBK,PT. GRAHA ADIKA NIAGA,3.21
27-Feb-2026,OASA,MAHARAKSA BIRU ENERGI TBK,MAHARAKSA BIRU NUSANTARA PT,2
27-Feb-2026,OASA,MAHARAKSA BIRU ENERGI TBK,JOS PARENGKUAN,1.29
27-Feb-2026,OASA,MAHARAKSA BIRU ENERGI TBK,INDRA RAHMAT ADHYANTO,1.15
27-Feb-2026,OASA,MAHARAKSA BIRU ENERGI TBK,DODIANTO PITOJO,1.13
27-Feb-2026,OASA,MAHARAKSA BIRU ENERGI TBK,UBS AG SINGAPORE BRANCH,1.08
27-Feb-2026,OASA,MAHARAKSA BIRU ENERGI TBK,RESOURCES FORTUNE LTD,1.06
27-Feb-2026,OASA,MAHARAKSA BIRU ENERGI TBK,PT. KB VALBURY SEKURITAS,1.02
27-Feb-2026,OASA,MAHARAKSA BIRU ENERGI TBK,PRIMO CIPTO PUDJIANTO,1
27-Feb-2026,OBAT,BRIGIT BIOFARMAKA TEKNOLOGI TBK,MACHMUD LUTFI HUZAIN,31.6
27-Feb-2026,OBAT,BRIGIT BIOFARMAKA TEKNOLOGI TBK,AMEI LISA DITA KARINA,28.44
27-Feb-2026,OBAT,BRIGIT BIOFARMAKA TEKNOLOGI TBK,DRS SURONO SUBEKTI,12.55
27-Feb-2026,OBAT,BRIGIT BIOFARMAKA TEKNOLOGI TBK,NARNO RAHARJO,3.16
27-Feb-2026,OBAT,BRIGIT BIOFARMAKA TEKNOLOGI TBK,PT ADELLE AND SHAWN,1.61
27-Feb-2026,OBAT,BRIGIT BIOFARMAKA TEKNOLOGI TBK,JASON KAMADI,1.41
27-Feb-2026,OBAT,BRIGIT BIOFARMAKA TEKNOLOGI TBK,PT PRAKARSA TANI SEJATI,1.25
27-Feb-2026,OBAT,BRIGIT BIOFARMAKA TEKNOLOGI TBK,JUNINGSIH SUTJIONO,1.03
27-Feb-2026,OBMD,OBM DRILCHEM TBK,PT INDOTEK DRILING SOLUSI,51.07
27-Feb-2026,OBMD,OBM DRILCHEM TBK,MOHAMAD ASAD,11.34
27-Feb-2026,OBMD,OBM DRILCHEM TBK,HENDRA,8.72
27-Feb-2026,OBMD,OBM DRILCHEM TBK,IR.RYANTO HUSODO,4.24
27-Feb-2026,OBMD,OBM DRILCHEM TBK,PT. SURYAPRANA NUTRISINDO,1.91
27-Feb-2026,OBMD,OBM DRILCHEM TBK,IVAN REZKA WINATA,1.43
27-Feb-2026,OCAP,ONIX CAPITAL TBK,UOB KAY HIAN (HONG KONG) LTD,45
27-Feb-2026,OCAP,ONIX CAPITAL TBK,DJAJUSMAN SURYOWIJONO,35
27-Feb-2026,OCAP,ONIX CAPITAL TBK,HARDJANTO A.,8
27-Feb-2026,OCAP,ONIX CAPITAL TBK,ONIX CAPITAL TBK PT,5.83
27-Feb-2026,OCAP,ONIX CAPITAL TBK,KARNA BRATA LESMANA,4.25
27-Feb-2026,OILS,INDO OIL PERKASA TBK,MANDALINDO PUTRA PERKASA,47.85
27-Feb-2026,OILS,INDO OIL PERKASA TBK,SULASTRI,7.09
27-Feb-2026,OILS,INDO OIL PERKASA TBK,YONATHAN WIDAKDO SUTANTO,3.82
27-Feb-2026,OILS,INDO OIL PERKASA TBK,JOHAN WIDAKDO LIEM,3.82
27-Feb-2026,OILS,INDO OIL PERKASA TBK,PT MAGMUS TEKNOLOGI NUSANTARA,1.32
27-Feb-2026,OILS,INDO OIL PERKASA TBK,WILLY WIDJAJA,1.19
27-Feb-2026,OILS,INDO OIL PERKASA TBK,SEUNG YONG LEE,1.17
27-Feb-2026,OKAS,ANCORA INDONESIA RESOURCES TBK,PT. MULTI BERKAT ENERGI,38.69
27-Feb-2026,OKAS,ANCORA INDONESIA RESOURCES TBK,PT DUA USAHA KARYA NEGERI,3.61
27-Feb-2026,OKAS,ANCORA INDONESIA RESOURCES TBK,ALPHONSUS A DHARMAWAN,2.02
27-Feb-2026,OKAS,ANCORA INDONESIA RESOURCES TBK,BANQUE PICTET AND CIE SA,1.66
27-Feb-2026,OKAS,ANCORA INDONESIA RESOURCES TBK,DEUTSCHE BK AG (PRIVATE BANKING) SPORE WM CLIENT,1.3
27-Feb-2026,OLIV,OSCAR MITRA SUKSES SEJAHTERA TBK,PT OLIVE POWER INVEST,67.9
27-Feb-2026,OLIV,OSCAR MITRA SUKSES SEJAHTERA TBK,PT PACIFIC PRIMA PERMATA,4.26
27-Feb-2026,OMED,JAYAMAS MEDICA INDUSTRI TBK,INTISUMBER HASILSEMPURNA,83.3
27-Feb-2026,OMED,JAYAMAS MEDICA INDUSTRI TBK,EFG BANK AG SINGAPORE BRANCH A/C CLIENTS,4.99
27-Feb-2026,OMED,JAYAMAS MEDICA INDUSTRI TBK,ASIAN DEVELOPMENT BANK (ADB),3.43
27-Feb-2026,OMED,JAYAMAS MEDICA INDUSTRI TBK,VENTURA INOVASI PERTAMA PT,1.67
27-Feb-2026,OMED,JAYAMAS MEDICA INDUSTRI TBK,PT PUNCAK SEGAR ABADI,1.42
27-Feb-2026,OMRE,INDONESIA PRIMA PROPERTY TBK,FIRST PACIFIC CAPITAL GROUP LIMITED,43.99
27-Feb-2026,OMRE,INDONESIA PRIMA PROPERTY TBK,MANNING DEVELOPMENT PT.,34.43
27-Feb-2026,OMRE,INDONESIA PRIMA PROPERTY TBK,PT. KMI WIRE AND CABLE TBK,4.12
27-Feb-2026,OMRE,INDONESIA PRIMA PROPERTY TBK,PT. POLYCHEM INDONESIA TBK,3.34
27-Feb-2026,OMRE,INDONESIA PRIMA PROPERTY TBK,MITRA ADIPERKASA TBK PT,2.74
27-Feb-2026,OMRE,INDONESIA PRIMA PROPERTY TBK,PT SATYA MULIA GEMA GEMILANG,2.66
27-Feb-2026,OMRE,INDONESIA PRIMA PROPERTY TBK,AGUNG OMETRACO MUDA PT,2.5
27-Feb-2026,OMRE,INDONESIA PRIMA PROPERTY TBK,PT BINA MAKMUR,2.32
27-Feb-2026,OPMS,OPTIMA PRIMA METAL SINERGI TBK,ASIAN PERKASA INDOSTEEL PT,59.79
27-Feb-2026,OPMS,OPTIMA PRIMA METAL SINERGI TBK,OPTIMA PRIMA METAL SINERGI,18.4
27-Feb-2026,PACK,ABADI NUSANTARA HIJAU INVESTAMA TBK,PT ECO ENERGI PERKASA,46.37
27-Feb-2026,PACK,ABADI NUSANTARA HIJAU INVESTAMA TBK,PROVIDENTIA WEALTH MANAGEMENT LTD,9.91
27-Feb-2026,PACK,ABADI NUSANTARA HIJAU INVESTAMA TBK,PO SUSANTO,2.44
27-Feb-2026,PACK,ABADI NUSANTARA HIJAU INVESTAMA TBK,HARISTO,2.41
27-Feb-2026,PACK,ABADI NUSANTARA HIJAU INVESTAMA TBK,RIYAN SYAHFIKRI,1.26
27-Feb-2026,PACK,ABADI NUSANTARA HIJAU INVESTAMA TBK,ROBY PURNOMO,1
27-Feb-2026,PADA,PERSONEL ALIH DAYA TBK,PT SINERGI INTI ANDALAN PRIMA TBK,53.57
27-Feb-2026,PADA,PERSONEL ALIH DAYA TBK,SIGIT KUNTJAHJO AK,11.57
27-Feb-2026,PADA,PERSONEL ALIH DAYA TBK,KOPERASI PEGAWAI PT INDOSAT TBK (KOPINDOSAT),6.29
27-Feb-2026,PADA,PERSONEL ALIH DAYA TBK,SUKARDI,1.46
27-Feb-2026,PADI,MINNA PADI INVESTAMA SEKURITAS TBK,PT SENTOSA BERSAMA MITRA,5.75
27-Feb-2026,PADI,MINNA PADI INVESTAMA SEKURITAS TBK,JULIANINGSIH TAN,3.13
27-Feb-2026,PADI,MINNA PADI INVESTAMA SEKURITAS TBK,FIRMANSYAH THEJA,2.92
27-Feb-2026,PADI,MINNA PADI INVESTAMA SEKURITAS TBK,YENNY EKAWATI,2.17
27-Feb-2026,PADI,MINNA PADI INVESTAMA SEKURITAS TBK,PAULUS ANDRIE HERMAWAN,1.68
27-Feb-2026,PADI,MINNA PADI INVESTAMA SEKURITAS TBK,IRENE RIA MOERDANI,1.15
27-Feb-2026,PADI,MINNA PADI INVESTAMA SEKURITAS TBK,EVELINE LISTIJOSUPUTRO,1.11
27-Feb-2026,PALM,PROVIDENT INVESTASI BERSAMA TBK,PT PROVIDENT CAPITAL INDONESIA,58.02
27-Feb-2026,PALM,PROVIDENT INVESTASI BERSAMA TBK,GARIBALDI THOHIR,19.9
27-Feb-2026,PALM,PROVIDENT INVESTASI BERSAMA TBK,WINATO KARTONO,7.79
27-Feb-2026,PALM,PROVIDENT INVESTASI BERSAMA TBK,HARDI WIJAYA LIONG,5.32
27-Feb-2026,PALM,PROVIDENT INVESTASI BERSAMA TBK,CAUDLE GAVIN ARNOLD,4.64
27-Feb-2026,PALM,PROVIDENT INVESTASI BERSAMA TBK,PT TEKNOLOGI RISET GLOBAL INVESTAMA,1.84
27-Feb-2026,PAMG,BIMA SAKTI PERTIWI TBK,CHRISTOPHER SUMASTO TJIA,68.24
27-Feb-2026,PAMG,BIMA SAKTI PERTIWI TBK,NI KADEK DEWI SUSANTI,3.79
27-Feb-2026,PAMG,BIMA SAKTI PERTIWI TBK,I PUTU EKA SURYAWAN,3.44
27-Feb-2026,PAMG,BIMA SAKTI PERTIWI TBK,NATALIA SUMASTO TJIA,3.2
27-Feb-2026,PAMG,BIMA SAKTI PERTIWI TBK,DEWA PUTU RIPA WAHYUDI,2.76
27-Feb-2026,PAMG,BIMA SAKTI PERTIWI TBK,NI MADE PUTRI UMBARAWATI SE,2.32
27-Feb-2026,PAMG,BIMA SAKTI PERTIWI TBK,PT VARASH SADDAN NUSANTARA,1.55
27-Feb-2026,PAMG,BIMA SAKTI PERTIWI TBK,I GUSTI AYU PUTU INTAN PURNAMASARI,1.48
27-Feb-2026,PAMG,BIMA SAKTI PERTIWI TBK,NI LUH PUTU PREMAYANI,1.13
27-Feb-2026,PANI,PANTAI INDAH KAPUK DUA TBK,MULTI ARTHA PRATAMA PT,84.09
27-Feb-2026,PANI,PANTAI INDAH KAPUK DUA TBK,RCEP GROWTH INVESTMENT SPC,2.8
27-Feb-2026,PANI,PANTAI INDAH KAPUK DUA TBK,TREASURE VENTURE INVESTMENT,2.53
27-Feb-2026,PANI,PANTAI INDAH KAPUK DUA TBK,ALPHA INVESTMENT SPC,1.43
27-Feb-2026,PANR,PANORAMA SENTRAWISATA TBK,PT PANORAMA TIRTA ANUGERAH,44.9
27-Feb-2026,PANR,PANORAMA SENTRAWISATA TBK,SATRIJANTO TIRTAWISATA,8.66
27-Feb-2026,PANR,PANORAMA SENTRAWISATA TBK,BUDIJANTO TIRTAWISATA,6.97
27-Feb-2026,PANR,PANORAMA SENTRAWISATA TBK,RAMAJANTO TIRTAWISATA,6.83
27-Feb-2026,PANR,PANORAMA SENTRAWISATA TBK,DHARMAYANTO TIRTAWISATA,6.43
27-Feb-2026,PANR,PANORAMA SENTRAWISATA TBK,PT. SENTRA ANUGRAH NUSANTARA,4.86
27-Feb-2026,PANR,PANORAMA SENTRAWISATA TBK,PTGOLDEN SPICE,4.86
27-Feb-2026,PANR,PANORAMA SENTRAWISATA TBK,AMAN DHITYA INVESTAMA PT,4.5
27-Feb-2026,PANR,PANORAMA SENTRAWISATA TBK,INFINITI CIPTA TEKNOLOGI PT,3.98
27-Feb-2026,PANR,PANORAMA SENTRAWISATA TBK,WEHA INVESTAMA PT,2.03
27-Feb-2026,PANR,PANORAMA SENTRAWISATA TBK,PANORAMA INVESTAMA PT,1.71
27-Feb-2026,PANS,PANIN SEKURITAS TBK,PT. PATRIA NUSA ADAMAS,30
27-Feb-2026,PANS,PANIN SEKURITAS TBK,BANK PAN INDONESIA TBK PT,29
27-Feb-2026,PANS,PANIN SEKURITAS TBK,LI KWONG WING,3.38
27-Feb-2026,PANS,PANIN SEKURITAS TBK,PT. PATRIA INVESTAMA,2.42
27-Feb-2026,PANS,PANIN SEKURITAS TBK,HENDRAWAN DANUSAPUTRA,2.22
27-Feb-2026,PANS,PANIN SEKURITAS TBK,IR KRISTINA MINTO,2.11
27-Feb-2026,PANS,PANIN SEKURITAS TBK,ESTHER ANGELINE SALIHIN,2.09
27-Feb-2026,PANS,PANIN SEKURITAS TBK,KOESMAN HERMAWAN,2.02
27-Feb-2026,PANS,PANIN SEKURITAS TBK,WIDAYANTI DARMAWAN,1.57
27-Feb-2026,PANS,PANIN SEKURITAS TBK,JULIUS DHARMA LIMAN,1.34
27-Feb-2026,PANS,PANIN SEKURITAS TBK,SYLVIA INDRASARI NUGROHO,1.22
27-Feb-2026,PANS,PANIN SEKURITAS TBK,NITA WULANSARI NUGROHO,1.21
27-Feb-2026,PANS,PANIN SEKURITAS TBK,PANIN SEKURITAS TBK PT,1.19
27-Feb-2026,PANS,PANIN SEKURITAS TBK,JEMIMA WILISJATI SATYONO,1.07
27-Feb-2026,PART,CIPTA PERDANA LANCAR TBK,CIPTA INVESTAMA LANCAR PT,53.22
27-Feb-2026,PART,CIPTA PERDANA LANCAR TBK,HAMIM,9.68
27-Feb-2026,PART,CIPTA PERDANA LANCAR TBK,NENDEN WIDIASTUTI,7.74
27-Feb-2026,PART,CIPTA PERDANA LANCAR TBK,PRESISI MITRA LANCAR PT,3.52
27-Feb-2026,PART,CIPTA PERDANA LANCAR TBK,ANUGERAH STEEL MANDIRI PT,2.07
27-Feb-2026,PART,CIPTA PERDANA LANCAR TBK,SYAMSIAH,1.94
27-Feb-2026,PART,CIPTA PERDANA LANCAR TBK,TETSU TEKNOLOGI INDONESIA PT,1.46
27-Feb-2026,PART,CIPTA PERDANA LANCAR TBK,RITA OKTAVIA,1.19
27-Feb-2026,PART,CIPTA PERDANA LANCAR TBK,SAHRI AENUL AUTHOR JAMALI,1.14
27-Feb-2026,PART,CIPTA PERDANA LANCAR TBK,HELEN ARYA RUSNAYATI B.,1.12
27-Feb-2026,PART,CIPTA PERDANA LANCAR TBK,ABDUL GOPAR,1.11
27-Feb-2026,PBID,PANCA BUDI IDAMAN TBK,PT ALPHEN INTERNASIONAL CORPORINDO,74.67
27-Feb-2026,PBID,PANCA BUDI IDAMAN TBK,DJONNY TASLIM,8.36
27-Feb-2026,PBID,PANCA BUDI IDAMAN TBK,VONNY TJANDRA,1.69
27-Feb-2026,PBID,PANCA BUDI IDAMAN TBK,VICKY TASLIM,1.55
27-Feb-2026,PBID,PANCA BUDI IDAMAN TBK,ROBBY TASLIM,1.55
27-Feb-2026,PBRX,PAN BROTHERS TBK,TRISETIJO MANUNGGAL UTAMA PT,31.07
27-Feb-2026,PBRX,PAN BROTHERS TBK,PT GANDA SAWIT UTAMA,4.95
27-Feb-2026,PBRX,PAN BROTHERS TBK,UBS AG SINGAPORE BRANCH,3.53
27-Feb-2026,PBRX,PAN BROTHERS TBK,DARWIN INDIGO,1.96
27-Feb-2026,PBRX,PAN BROTHERS TBK,LILY SWANDAYANI,1.33
27-Feb-2026,PBRX,PAN BROTHERS TBK,TJOMO TJENGUNDORO.TJENG,1.32
27-Feb-2026,PBRX,PAN BROTHERS TBK,DARWIZIN,1.23
27-Feb-2026,PBRX,PAN BROTHERS TBK,ADRIAN WINARDI,1.17
27-Feb-2026,PBSA,PARAMITA BANGUN SARANA TBK,PT ASCEND BANGUN PERSADA,46.16
27-Feb-2026,PBSA,PARAMITA BANGUN SARANA TBK,SIGMA MUTIARA PT,37.56
27-Feb-2026,PBSA,PARAMITA BANGUN SARANA TBK,BANK OF SINGAPORE LIMITED,3.98
27-Feb-2026,PBSA,PARAMITA BANGUN SARANA TBK,UOB KAY HIAN PRIVATE LIMITED,1.67
27-Feb-2026,PBSA,PARAMITA BANGUN SARANA TBK,PT PARAMITA ADHI PERKASA,1.22
27-Feb-2026,PCAR,PRIMA CAKRAWALA ABADI TBK,PT KEMILAU BINTANG INVESTAMA,5
27-Feb-2026,PCAR,PRIMA CAKRAWALA ABADI TBK,PT BAHARI ISTANA ALKAUSAR,5
27-Feb-2026,PCAR,PRIMA CAKRAWALA ABADI TBK,BUDIANTO M KURNIAWAN,2.49
27-Feb-2026,PCAR,PRIMA CAKRAWALA ABADI TBK,SYLVIA,2.23
27-Feb-2026,PCAR,PRIMA CAKRAWALA ABADI TBK,PT POOL ADVISTA INDONESIA TBK,2.1
27-Feb-2026,PCAR,PRIMA CAKRAWALA ABADI TBK,PT PESONA ALAM MUTIARA,1.23
27-Feb-2026,PCAR,PRIMA CAKRAWALA ABADI TBK,INDRAJAYA BUSIRI,1.11
27-Feb-2026,PCAR,PRIMA CAKRAWALA ABADI TBK,SURYA CAHAYA PRIMA,1.03
27-Feb-2026,PDES,DESTINASI TIRTA NUSANTARA TBK,PT PANORAMA SENTRAWISATA TBK,66.15
27-Feb-2026,PDES,DESTINASI TIRTA NUSANTARA TBK,AMAN DHITYA INVESTAMA PT,6.64
27-Feb-2026,PDES,DESTINASI TIRTA NUSANTARA TBK,PTGOLDEN SPICE,6.64
27-Feb-2026,PDES,DESTINASI TIRTA NUSANTARA TBK,PT. SENTRA ANUGRAH NUSANTARA,3.84
27-Feb-2026,PDES,DESTINASI TIRTA NUSANTARA TBK,SATRIJANTO TIRTAWISATA,3.48
27-Feb-2026,PDES,DESTINASI TIRTA NUSANTARA TBK,PT. CARTERA INVESTAMA INDONESIA,3.17
27-Feb-2026,PDES,DESTINASI TIRTA NUSANTARA TBK,INFINITI CIPTA TEKNOLOGI PT,1.84
27-Feb-2026,PDES,DESTINASI TIRTA NUSANTARA TBK,MIRAWATI ISKANDAR,1.75
27-Feb-2026,PDES,DESTINASI TIRTA NUSANTARA TBK,RAMAJANTO TIRTAWISATA,1.68
27-Feb-2026,PDES,DESTINASI TIRTA NUSANTARA TBK,WEHA INVESTAMA PT,1.6
27-Feb-2026,PDES,DESTINASI TIRTA NUSANTARA TBK,SUNYOTO,1.1
27-Feb-2026,PDPP,PRIMADAYA PLASTISINDO TBK,TIRTO ANGESTY,40
27-Feb-2026,PDPP,PRIMADAYA PLASTISINDO TBK,LIM KIM GUAN,11
27-Feb-2026,PDPP,PRIMADAYA PLASTISINDO TBK,YU LIN CHAN,8
27-Feb-2026,PDPP,PRIMADAYA PLASTISINDO TBK,SU MEI TSAI LIU,8
27-Feb-2026,PDPP,PRIMADAYA PLASTISINDO TBK,MENG CHUN TSAI,8
27-Feb-2026,PDPP,PRIMADAYA PLASTISINDO TBK,SUGIANTO KUSUMA,5
27-Feb-2026,PDPP,PRIMADAYA PLASTISINDO TBK,LEE BEE TENG,5
27-Feb-2026,PDPP,PRIMADAYA PLASTISINDO TBK,WILSON CAHYADI LIAUW,4.68
27-Feb-2026,PDPP,PRIMADAYA PLASTISINDO TBK,CHIU TIN SZE,2.5
27-Feb-2026,PDPP,PRIMADAYA PLASTISINDO TBK,CHANG AI HSIANG,2.5
27-Feb-2026,PDPP,PRIMADAYA PLASTISINDO TBK,PT VERITAS INTI AMERTA,2.46
27-Feb-2026,PEGE,PANCA GLOBAL KAPITAL TBK,RR CAPITAL GROUP PTE. LTD,42.29
27-Feb-2026,PEGE,PANCA GLOBAL KAPITAL TBK,TRISNO LIMANTO,18.94
27-Feb-2026,PEGE,PANCA GLOBAL KAPITAL TBK,PT. MANDIRI TERANG HARAPAN,9.06
27-Feb-2026,PEGE,PANCA GLOBAL KAPITAL TBK,RUDY RAMLAN S,4.41
27-Feb-2026,PEGE,PANCA GLOBAL KAPITAL TBK,PT. ANUGERAH INTI KARISMA,2.45
27-Feb-2026,PEGE,PANCA GLOBAL KAPITAL TBK,CHITRA ARDIAWATI,1.72
27-Feb-2026,PEGE,PANCA GLOBAL KAPITAL TBK,DANIEL OWEN LIE,1.08
27-Feb-2026,PEGE,PANCA GLOBAL KAPITAL TBK,HELENA LIE,1.06
27-Feb-2026,PEGE,PANCA GLOBAL KAPITAL TBK,NINIK KUSUMOWATI TJAHJONO,1.06
27-Feb-2026,PEHA,PHAPROS TBK,PT KIMIA FARMA (PERSERO) TBK,28.39
27-Feb-2026,PEHA,PHAPROS TBK,PT. KIMIA FARMA,28.39
27-Feb-2026,PEHA,PHAPROS TBK,DRS.MASRIZAL.A.S.,10.46
27-Feb-2026,PEHA,PHAPROS TBK,DRA SRI WAHYUNINGSIH APTH,2.61
27-Feb-2026,PEVE,PENTA VALENT TBK,TANCORP MEGA BUANA PT,80
27-Feb-2026,PEVE,PENTA VALENT TBK,PT. MULIA PRIMA TUNGGAL,4.93
27-Feb-2026,PEVE,PENTA VALENT TBK,FRANXISCUS AFAT ADINATA NURSALIM,1.6
27-Feb-2026,PGAS,PERUSAHAAN GAS NEGARA (PERSERO) TBK,PT PERTAMINA (PERSERO),56.96
27-Feb-2026,PGAS,PERUSAHAAN GAS NEGARA (PERSERO) TBK,PANIN SEKURITAS TBK PT,1.8
27-Feb-2026,PGAS,PERUSAHAAN GAS NEGARA (PERSERO) TBK,PETROLIAM NASIONAL BERHAD (PETRONAS),1.27
27-Feb-2026,PGEO,PERTAMINA GEOTHERMAL ENERGY TBK,PERTAMINA POWER INDONESIA,68.32
27-Feb-2026,PGEO,PERTAMINA GEOTHERMAL ENERGY TBK,MASDAR INDONESIA SOLAR HOLDINGS RSC LIMITED,14.85
27-Feb-2026,PGEO,PERTAMINA GEOTHERMAL ENERGY TBK,PT. PERTAMINA DANA VENTURA,5.93
27-Feb-2026,PGEO,PERTAMINA GEOTHERMAL ENERGY TBK,TANAM INVESTASI INDONESIA,4.95
27-Feb-2026,PGJO,BAHTERA BUMI RAYA TBK,PT BATU INVESTASI INDONESIA,82.3
27-Feb-2026,PGJO,BAHTERA BUMI RAYA TBK,YAHUI MO,4.17
